id,entity,amount,currency,payment_id,created_at,batch_id,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_EH25012211388,refund,1696000,INR,pay_EH25011400924,1737554820,,rcpt_11400924,processed,normal,normal,UTR25012200011388,,
rfnd_EH25011511394,refund,977000,INR,pay_EH25011200930,1736951520,,rcpt_11200930,processed,normal,normal,UTR25011500011394,,
rfnd_EH25011611395,refund,227000,INR,pay_EH25011300931,1737037560,,rcpt_11300931,processed,normal,normal,UTR25011600011395,,
rfnd_EH25021411473,refund,427000,INR,pay_EH25020400063,1739541660,,rcpt_20400063,processed,normal,normal,UTR25021400011473,,
rfnd_EH25022211480,refund,139000,INR,pay_EH25021500071,1740236220,,rcpt_21500071,processed,normal,normal,UTR25022200011480,,
rfnd_EH25022411486,refund,441000,INR,pay_EH25021500077,1740406380,,rcpt_21500077,processed,normal,normal,UTR25022400011486,,
rfnd_EH25022011489,refund,654000,INR,pay_EH25021700080,1740062100,,rcpt_21700080,processed,normal,normal,UTR25022000011489,,
rfnd_EH25021211526,refund,560000,INR,pay_EH25020400117,1739371920,,rcpt_20400117,processed,normal,normal,UTR25021200011526,,
rfnd_EH25022411528,refund,1138000,INR,pay_EH25021500119,1740407040,,rcpt_21500119,processed,normal,normal,UTR25022400011528,,
rfnd_EH25021611542,refund,30000,INR,pay_EH25021300133,1739715060,,rcpt_21300133,processed,normal,normal,UTR25021600011542,,
rfnd_EH25020311565,refund,83000,INR,pay_EH25020100156,1738591380,,rcpt_20100156,processed,normal,normal,UTR25020300011565,,
rfnd_EH25030311579,refund,364000,INR,pay_EH25022000170,1741012260,,rcpt_22000170,processed,normal,normal,UTR25030300011579,,
rfnd_EH25021411602,refund,92000,INR,pay_EH25020300193,1739543400,,rcpt_20300193,processed,normal,normal,UTR25021400011602,,
rfnd_EH25030311623,refund,184000,INR,pay_EH25022700214,1741011360,,rcpt_22700214,processed,normal,normal,UTR25030300011623,,
rfnd_EH25022111648,refund,133000,INR,pay_EH25021100239,1740148320,,rcpt_21100239,processed,normal,normal,UTR25022100011648,,
rfnd_EH25030611656,refund,469000,INR,pay_EH25022600247,1741269600,,rcpt_22600247,processed,normal,normal,UTR25030600011656,,
rfnd_EH25031111657,refund,398000,INR,pay_EH25022700248,1741703400,,rcpt_22700248,processed,normal,normal,UTR25031100011657,,
rfnd_EH25022011708,refund,325000,INR,pay_EH25021800299,1740061860,,rcpt_21800299,processed,normal,normal,UTR25022000011708,,
rfnd_EH25022411723,refund,171000,INR,pay_EH25021300314,1740406800,,rcpt_21300314,processed,normal,normal,UTR25022400011723,,
rfnd_EH25022811750,refund,751000,INR,pay_EH25021600341,1740754560,,rcpt_21600341,processed,normal,normal,UTR25022800011750,,
rfnd_EH25021211759,refund,393000,INR,pay_EH25021000350,1739368920,,rcpt_21000350,processed,normal,normal,UTR25021200011759,,
rfnd_EH25021311772,refund,142000,INR,pay_EH25020600363,1739458380,,rcpt_20600363,processed,normal,normal,UTR25021300011772,,
rfnd_EH25020711778,refund,82000,INR,pay_EH25020100369,1738939200,,rcpt_20100369,processed,normal,normal,UTR25020700011778,,
rfnd_EH25022611793,refund,294000,INR,pay_EH25022100384,1740581760,,rcpt_22100384,processed,normal,normal,UTR25022600011793,,
rfnd_EH25022711813,refund,258000,INR,pay_EH25021900404,1740665700,,rcpt_21900404,processed,normal,normal,UTR25022700011813,,
rfnd_EH25022611819,refund,134000,INR,pay_EH25022400410,1740581280,,rcpt_22400410,processed,normal,normal,UTR25022600011819,,
rfnd_EH25022111826,refund,450000,INR,pay_EH25021600417,1740149820,,rcpt_21600417,processed,normal,normal,UTR25022100011826,,
rfnd_EH25021211844,refund,64000,INR,pay_EH25020400435,1739370660,,rcpt_20400435,processed,normal,normal,UTR25021200011844,,
rfnd_EH25022711846,refund,980000,INR,pay_EH25022600437,1740666420,,rcpt_22600437,processed,normal,normal,UTR25022700011846,,
rfnd_EH25022011869,refund,485000,INR,pay_EH25020800460,1740061860,,rcpt_20800460,processed,normal,normal,UTR25022000011869,,
rfnd_EH25021511887,refund,485000,INR,pay_EH25021000478,1739631240,,rcpt_21000478,processed,normal,normal,UTR25021500011887,,
rfnd_EH25022011902,refund,238000,INR,pay_EH25020800494,1740061740,,rcpt_20800494,processed,normal,normal,UTR25022000011902,,
rfnd_EH25022511938,refund,155000,INR,pay_EH25022400530,1740492120,,rcpt_22400530,processed,normal,normal,UTR25022500011938,,
rfnd_EH25022511968,refund,52000,INR,pay_EH25021700560,1740493440,,rcpt_21700560,processed,normal,normal,UTR25022500011968,,
rfnd_EH25022211976,refund,312000,INR,pay_EH25021100568,1740236280,,rcpt_21100568,processed,normal,normal,UTR25022200011976,,
rfnd_EH25030211981,refund,120000,INR,pay_EH25022400573,1740926820,,rcpt_22400573,processed,normal,normal,UTR25030200011981,,
rfnd_EH25022311993,refund,996000,INR,pay_EH25021400585,1740319800,,rcpt_21400585,processed,normal,normal,UTR25022300011993,,
rfnd_EH25021812001,refund,280000,INR,pay_EH25020800593,1739887380,,rcpt_20800593,processed,normal,normal,UTR25021800012001,,
rfnd_EH25030412006,refund,1521000,INR,pay_EH25022200598,1741098720,,rcpt_22200598,processed,normal,normal,UTR25030400012006,,
rfnd_EH25020912009,refund,599000,INR,pay_EH25020300601,1739109780,,rcpt_20300601,processed,normal,normal,UTR25020900012009,,
rfnd_EH25021612013,refund,92000,INR,pay_EH25021000605,1739714460,,rcpt_21000605,processed,normal,normal,UTR25021600012013,,
rfnd_EH25031012027,refund,625000,INR,pay_EH25022800619,1741617480,,rcpt_22800619,processed,normal,normal,UTR25031000012027,,
rfnd_EH25021712056,refund,538000,INR,pay_EH25021600648,1739803440,,rcpt_21600648,processed,normal,normal,UTR25021700012056,,
rfnd_EH25022812062,refund,116000,INR,pay_EH25022300654,1740752160,,rcpt_22300654,processed,normal,normal,UTR25022800012062,,
rfnd_EH25030812072,refund,244000,INR,pay_EH25022600664,1741445160,,rcpt_22600664,processed,normal,normal,UTR25030800012072,,
rfnd_EH25030512100,refund,161000,INR,pay_EH25022400692,1741183380,,rcpt_22400692,processed,normal,normal,UTR25030500012100,,
rfnd_EH25030712104,refund,55000,INR,pay_EH25022800696,1741358220,,rcpt_22800696,processed,normal,normal,UTR25030700012104,,
rfnd_EH25021212110,refund,493000,INR,pay_EH25020500702,1739371260,,rcpt_20500702,processed,normal,normal,UTR25021200012110,,
rfnd_EH25022812119,refund,269000,INR,pay_EH25021800711,1740751440,,rcpt_21800711,processed,normal,normal,UTR25022800012119,,
rfnd_EH25030112121,refund,6686000,INR,pay_EH25022700713,1740840540,,rcpt_22700713,processed,normal,normal,UTR25030100012121,,
rfnd_EH25022412146,refund,229000,INR,pay_EH25021200738,1740405840,,rcpt_21200738,processed,normal,normal,UTR25022400012146,,
rfnd_EH25021412149,refund,507000,INR,pay_EH25020200741,1739542920,,rcpt_20200741,processed,normal,normal,UTR25021400012149,,
rfnd_EH25020812155,refund,1420000,INR,pay_EH25020300747,1739025720,,rcpt_20300747,pending,normal,normal,UTR25020800012155,,
rfnd_EH25022612156,refund,1117000,INR,pay_EH25022400748,1740579420,,rcpt_22400748,processed,normal,normal,UTR25022600012156,,
rfnd_EH25022712167,refund,526000,INR,pay_EH25021800759,1740666480,,rcpt_21800759,processed,normal,normal,UTR25022700012167,,
rfnd_EH25021412185,refund,63000,INR,pay_EH25021100777,1739543640,,rcpt_21100777,processed,normal,normal,UTR25021400012185,,
rfnd_EH25021412230,refund,320000,INR,pay_EH25020700823,1739544540,,rcpt_20700823,processed,normal,normal,UTR25021400012230,,
rfnd_EH25020912250,refund,928000,INR,pay_EH25020800843,1739110440,,rcpt_20800843,processed,normal,normal,UTR25020900012250,,
rfnd_EH25022312261,refund,585000,INR,pay_EH25021800854,1740321420,,rcpt_21800854,processed,normal,normal,UTR25022300012261,,
rfnd_EH25021312272,refund,36000,INR,pay_EH25020800865,1739455620,,rcpt_20800865,processed,normal,normal,UTR25021300012272,,
rfnd_EH25022212290,refund,384000,INR,pay_EH25021900884,1740236280,,rcpt_21900884,processed,normal,normal,UTR25022200012290,,
rfnd_EH25022612312,refund,232000,INR,pay_EH25021500906,1740581640,,rcpt_21500906,processed,normal,normal,UTR25022600012312,,
rfnd_EH25031012340,refund,1399000,INR,pay_EH25030200009,1741617600,,rcpt_30200009,processed,normal,normal,UTR25031000012340,,
rfnd_EH25030812350,refund,462000,INR,pay_EH25030200019,1741443360,,rcpt_30200019,processed,normal,normal,UTR25030800012350,,
rfnd_EH25031912358,refund,89000,INR,pay_EH25031200027,1742392800,,rcpt_31200027,processed,normal,normal,UTR25031900012358,,
rfnd_EH25031512367,refund,35000,INR,pay_EH25031300036,1742048520,,rcpt_31300036,processed,normal,normal,UTR25031500012367,,
rfnd_EH25031212400,refund,620000,INR,pay_EH25030600070,1741790040,,rcpt_30600070,processed,normal,normal,UTR25031200012400,,
rfnd_EH25031512433,refund,223000,INR,pay_EH25031300106,1742048280,,rcpt_31300106,processed,normal,normal,UTR25031500012433,,
rfnd_EH25031612437,refund,1060000,INR,pay_EH25030900110,1742135340,,rcpt_30900110,processed,normal,normal,UTR25031600012437,,
rfnd_EH25030912439,refund,236000,INR,pay_EH25030100112,1741531860,,rcpt_30100112,processed,normal,normal,UTR25030900012439,,
rfnd_EH25033112463,refund,1102000,INR,pay_EH25033000137,1743431280,,rcpt_33000137,pending,normal,normal,UTR25033100012463,,
rfnd_EH25032712478,refund,84000,INR,pay_EH25032200152,1743085920,,rcpt_32200152,processed,normal,normal,UTR25032700012478,,
rfnd_EH25032512482,refund,136000,INR,pay_EH25032000156,1742912760,,rcpt_32000156,processed,normal,normal,UTR25032500012482,,
rfnd_EH25040912491,refund,1002000,INR,pay_EH25033000165,1744210140,,rcpt_33000165,processed,normal,normal,UTR25040900012491,,
rfnd_EH25032512499,refund,3660000,INR,pay_EH25031800173,1742912400,,rcpt_31800173,processed,normal,normal,UTR25032500012499,,
rfnd_EH25031012558,refund,152000,INR,pay_EH25030900233,1741618560,,rcpt_30900233,processed,normal,normal,UTR25031000012558,,
rfnd_EH25031712561,refund,78000,INR,pay_EH25030600236,1742222640,,rcpt_30600236,processed,normal,normal,UTR25031700012561,,
rfnd_EH25032012597,refund,135000,INR,pay_EH25030800272,1742481300,,rcpt_30800272,processed,normal,normal,UTR25032000012597,,
rfnd_EH25040112629,refund,142000,INR,pay_EH25032500305,1743517860,,rcpt_32500305,processed,normal,normal,UTR25040100012629,,
rfnd_EH25030812653,refund,425000,INR,pay_EH25030300329,1741444380,,rcpt_30300329,processed,normal,normal,UTR25030800012653,,
rfnd_EH25032612655,refund,226000,INR,pay_EH25031900331,1743000060,,rcpt_31900331,processed,normal,normal,UTR25032600012655,,
rfnd_EH25041212665,refund,325000,INR,pay_EH25033100341,1744466520,,rcpt_33100341,processed,normal,normal,UTR25041200012665,,
rfnd_EH25032012686,refund,185000,INR,pay_EH25031700362,1742480280,,rcpt_31700362,processed,normal,normal,UTR25032000012686,,
rfnd_EH25032612709,refund,80000,INR,pay_EH25032400385,1742999400,,rcpt_32400385,processed,normal,normal,UTR25032600012709,,
rfnd_EH25030312710,refund,140000,INR,pay_EH25030200386,1741012920,,rcpt_30200386,processed,normal,normal,UTR25030300012710,,
rfnd_EH25030912736,refund,840000,INR,pay_EH25030600412,1741530420,,rcpt_30600412,processed,normal,normal,UTR25030900012736,,
rfnd_EH25040612748,refund,218000,INR,pay_EH25033100424,1743948780,,rcpt_33100424,processed,normal,normal,UTR25040600012748,,
rfnd_EH25032112759,refund,376000,INR,pay_EH25031900435,1742568180,,rcpt_31900435,processed,normal,normal,UTR25032100012759,,
rfnd_EH25032512769,refund,191000,INR,pay_EH25032000445,1742912040,,rcpt_32000445,processed,normal,normal,UTR25032500012769,,
rfnd_EH25030712796,refund,655000,INR,pay_EH25030200472,1741356300,,rcpt_30200472,processed,normal,normal,UTR25030700012796,,
rfnd_EH25040712797,refund,543000,INR,pay_EH25032800473,1744035060,,rcpt_32800473,processed,normal,normal,UTR25040700012797,,
rfnd_EH25032312799,refund,182000,INR,pay_EH25032000475,1742739720,,rcpt_32000475,processed,normal,normal,UTR25032300012799,,
rfnd_EH25031212800,refund,436000,INR,pay_EH25030900476,1741791480,,rcpt_30900476,processed,normal,normal,UTR25031200012800,,
rfnd_EH25030712817,refund,620000,INR,pay_EH25030300493,1741359540,,rcpt_30300493,processed,normal,normal,UTR25030700012817,,
rfnd_EH25040312844,refund,1060000,INR,pay_EH25032800520,1743690120,,rcpt_32800520,processed,normal,normal,UTR25040300012844,,
rfnd_EH25031312907,refund,146000,INR,pay_EH25031100583,1741875900,,rcpt_31100583,processed,normal,normal,UTR25031300012907,,
rfnd_EH25032012912,refund,350000,INR,pay_EH25030900588,1742479560,,rcpt_30900588,processed,normal,normal,UTR25032000012912,,
rfnd_EH25031012914,refund,195000,INR,pay_EH25030200590,1741615440,,rcpt_30200590,processed,normal,normal,UTR25031000012914,,
rfnd_EH25031112916,refund,128000,INR,pay_EH25030900592,1741702740,,rcpt_30900592,processed,normal,normal,UTR25031100012916,,
rfnd_EH25041012990,refund,503000,INR,pay_EH25033100666,1744296180,,rcpt_33100666,processed,normal,normal,UTR25041000012990,,
rfnd_EH25031112994,refund,550000,INR,pay_EH25030100670,1741704120,,rcpt_30100670,processed,normal,normal,UTR25031100012994,,
rfnd_EH25032913027,refund,109000,INR,pay_EH25032700703,1743258360,,rcpt_32700703,processed,normal,normal,UTR25032900013027,,
rfnd_EH25032213039,refund,71000,INR,pay_EH25031400715,1742652180,,rcpt_31400715,processed,normal,normal,UTR25032200013039,,
rfnd_EH25032313052,refund,133000,INR,pay_EH25031900728,1742741100,,rcpt_31900728,processed,normal,normal,UTR25032300013052,,
rfnd_EH25040613066,refund,2025000,INR,pay_EH25032700742,1743948360,,rcpt_32700742,processed,normal,normal,UTR25040600013066,,
rfnd_EH25032413084,refund,119000,INR,pay_EH25031400760,1742826060,,rcpt_31400760,processed,normal,normal,UTR25032400013084,,
rfnd_EH25040213110,refund,858000,INR,pay_EH25032700786,1743604260,,rcpt_32700786,processed,normal,normal,UTR25040200013110,,
rfnd_EH25030213130,refund,340000,INR,pay_EH25030100806,1740924120,,rcpt_30100806,processed,normal,normal,UTR25030200013130,,
rfnd_EH25031313131,refund,1176000,INR,pay_EH25030900807,1741876740,,rcpt_30900807,processed,normal,normal,UTR25031300013131,,
rfnd_EH25032213134,refund,193000,INR,pay_EH25031400810,1742653920,,rcpt_31400810,processed,normal,normal,UTR25032200013134,,
rfnd_EH25032113135,refund,748000,INR,pay_EH25031200811,1742569020,,rcpt_31200811,processed,normal,normal,UTR25032100013135,,
rfnd_EH25032013183,refund,181000,INR,pay_EH25031500859,1742480280,,rcpt_31500859,processed,normal,normal,UTR25032000013183,,
rfnd_EH25040313206,refund,223000,INR,pay_EH25032400882,1743689940,,rcpt_32400882,processed,normal,normal,UTR25040300013206,,
rfnd_EH25031613237,refund,3765000,INR,pay_EH25030600913,1742134320,,rcpt_30600913,processed,normal,normal,UTR25031600013237,,
rfnd_EH25030713282,refund,85000,INR,pay_EH25030400958,1741356360,,rcpt_30400958,pending,normal,normal,UTR25030700013282,,
rfnd_EH25031513288,refund,159000,INR,pay_EH25030600964,1742050320,,rcpt_30600964,processed,normal,normal,UTR25031500013288,,
rfnd_EH25030913303,refund,260000,INR,pay_EH25030400979,1741530900,,rcpt_30400979,processed,normal,normal,UTR25030900013303,,
rfnd_EH25032513315,refund,395000,INR,pay_EH25032000991,1742911380,,rcpt_32000991,processed,normal,normal,UTR25032500013315,,
rfnd_EH25040413320,refund,219000,INR,pay_EH25032500996,1743777240,,rcpt_32500996,processed,normal,normal,UTR25040400013320,,
rfnd_EH25032813331,refund,31000,INR,pay_EH25032101007,1743172500,,rcpt_32101007,processed,normal,normal,UTR25032800013331,,
rfnd_EH25041513334,refund,395000,INR,pay_EH25040800002,1744725960,,rcpt_40800002,processed,normal,normal,UTR25041500013334,,
rfnd_EH25050213347,refund,458000,INR,pay_EH25042300015,1746197460,,rcpt_42300015,processed,normal,normal,UTR25050200013347,,
rfnd_EH25050313349,refund,423000,INR,pay_EH25042500017,1746280920,,rcpt_42500017,processed,normal,normal,UTR25050300013349,,
rfnd_EH25043013405,refund,887000,INR,pay_EH25042100073,1746024120,,rcpt_42100073,processed,normal,normal,UTR25043000013405,,
rfnd_EH25041813414,refund,415000,INR,pay_EH25041300082,1744987860,,rcpt_41300082,processed,normal,normal,UTR25041800013414,,
rfnd_EH25041213464,refund,92000,INR,pay_EH25040800132,1744468800,,rcpt_40800132,processed,normal,normal,UTR25041200013464,,
rfnd_EH25042313465,refund,74000,INR,pay_EH25042100133,1745420220,,rcpt_42100133,processed,normal,normal,UTR25042300013465,,
rfnd_EH25041413548,refund,36000,INR,pay_EH25040400216,1744641420,,rcpt_40400216,processed,normal,normal,UTR25041400013548,,
rfnd_EH25041313567,refund,336000,INR,pay_EH25040900235,1744553400,,rcpt_40900235,processed,normal,normal,UTR25041300013567,,
rfnd_EH25042513585,refund,130000,INR,pay_EH25042400253,1745590260,,rcpt_42400253,processed,normal,normal,UTR25042500013585,,
rfnd_EH25042313612,refund,558000,INR,pay_EH25041300280,1745418180,,rcpt_41300280,processed,normal,normal,UTR25042300013612,,
rfnd_EH25043013619,refund,68000,INR,pay_EH25042600287,1746023220,,rcpt_42600287,processed,normal,normal,UTR25043000013619,,
rfnd_EH25042613649,refund,789000,INR,pay_EH25041600317,1745678340,,rcpt_41600317,processed,normal,normal,UTR25042600013649,,
rfnd_EH25041913714,refund,253000,INR,pay_EH25040900383,1745072160,,rcpt_40900383,processed,normal,normal,UTR25041900013714,,
rfnd_EH25042713723,refund,1079000,INR,pay_EH25041700392,1745763000,,rcpt_41700392,processed,normal,normal,UTR25042700013723,,
rfnd_EH25041813733,refund,78000,INR,pay_EH25041600402,1744984800,,rcpt_41600402,processed,normal,normal,UTR25041800013733,,
rfnd_EH25040913740,refund,292000,INR,pay_EH25040100409,1744209060,,rcpt_40100409,processed,normal,normal,UTR25040900013740,,
rfnd_EH25041313741,refund,178000,INR,pay_EH25040600410,1744554720,,rcpt_40600410,processed,normal,normal,UTR25041300013741,,
rfnd_EH25041813754,refund,7460000,INR,pay_EH25040700423,1744985760,,rcpt_40700423,processed,normal,normal,UTR25041800013754,,
rfnd_EH25041613758,refund,131000,INR,pay_EH25040800427,1744813740,,rcpt_40800427,processed,normal,normal,UTR25041600013758,,
rfnd_EH25042713774,refund,76000,INR,pay_EH25042600443,1745764380,,rcpt_42600443,processed,normal,normal,UTR25042700013774,,
rfnd_EH25050113775,refund,294000,INR,pay_EH25041900444,1746111540,,rcpt_41900444,processed,normal,normal,UTR25050100013775,,
rfnd_EH25042913783,refund,215000,INR,pay_EH25042700452,1745936700,,rcpt_42700452,processed,normal,normal,UTR25042900013783,,
rfnd_EH25042413789,refund,37000,INR,pay_EH25041700458,1745503980,,rcpt_41700458,processed,normal,normal,UTR25042400013789,,
rfnd_EH25042913807,refund,350000,INR,pay_EH25042400476,1745935560,,rcpt_42400476,processed,normal,normal,UTR25042900013807,,
rfnd_EH25042713811,refund,34000,INR,pay_EH25042200481,1745762880,,rcpt_42200481,processed,normal,normal,UTR25042700013811,,
rfnd_EH25042013816,refund,4567000,INR,pay_EH25041600486,1745157720,,rcpt_41600486,processed,normal,normal,UTR25042000013816,,
rfnd_EH25042013818,refund,4513000,INR,pay_EH25041500488,1745157780,,rcpt_41500488,processed,normal,normal,UTR25042000013818,,
rfnd_EH25040613867,refund,608000,INR,pay_EH25040300537,1743949440,,rcpt_40300537,processed,normal,normal,UTR25040600013867,,
rfnd_EH25041013871,refund,2057000,INR,pay_EH25040700541,1744294260,,rcpt_40700541,processed,normal,normal,UTR25041000013871,,
rfnd_EH25041213894,refund,90000,INR,pay_EH25040600565,1744466520,,rcpt_40600565,processed,normal,normal,UTR25041200013894,,
